INCD_NO,INCD_START,INCD_END,FIRE_NAME,FIRE_AR_HA,FIRE_TYPE,IGN_DATE,IGN_SEASON,IGN_CAUSE1,IGN_CAUSE2,SEVERITY,COMMENTS,SHAPE_AREA,SHAPE_LEN
221328,2014/10/05 00:00:00+00,2014/10/09 00:00:00+00,Gillies Road,40.47506929,Bushfire,2014/10/05 00:00:00+00,20142015,Accidental,Escape,,,404750.692907,2723.79957029
,2009/10/08 00:00:00+00,2009/10/09 00:00:00+00,FRBU APCA F31 Rebecca Rd,142.52953584,Planned Burn,2009/10/08 00:00:00+00,20092010,Planned Burn,Planned burn,,,1425295.35842,7616.97214494
,2004/10/30 00:00:00+00,2004/10/30 00:00:00+00,FRBU Teepookana,76.03230535,Planned Burn,2004/10/30 00:00:00+00,20042005,Planned Burn,Planned burn,,,760323.053492,3563.72526903
,2009/10/22 00:00:00+00,2009/10/23 00:00:00+00,FRBU Speedwell Road,20.7159111,Planned Burn,2009/10/22 00:00:00+00,20092010,Planned Burn,Planned burn,,,207159.111017,2966.08585916
,2008/09/03 00:00:00+00,2008/09/12 00:00:00+00,URANA Fires,138.12400714,Planned Burn,2008/09/03 00:00:00+00,20082009,Planned Burn,Planned burn,,,1381240.07145,5732.35664219
,2013/10/30 00:00:00+00,2013/11/01 00:00:00+00,Upper Esk  FMA,180.64221993,Planned Burn,2013/10/30 00:00:00+00,20132014,Planned Burn,Planned burn,,,1806422.19932,12728.8701219
,2012/09/04 00:00:00+00,2012/09/05 00:00:00+00,FRBU Rubioides Creek,179.46165752,Planned Burn,2012/09/04 00:00:00+00,20122013,Planned Burn,Planned burn,,,1794616.57522,17961.9733813
,2012/09/01 00:00:00+00,2012/09/02 00:00:00+00,FRBU Luncheon Hill,7.77328465,Planned Burn,2012/09/01 00:00:00+00,20122013,Planned Burn,Planned burn,,,77732.8465014,1174.01744492
,2012/11/08 00:00:00+00,2012/11/09 00:00:00+00,Tyne  FMA,125.88698437,Planned Burn,2012/11/08 00:00:00+00,20122013,Planned Burn,Planned burn,,,1258869.84372,6691.51708413
193174,2012/03/26 00:00:00+00,2012/03/27 00:00:00+00,Tyne Road,0.02348441,Bushfire,2012/03/26 00:00:00+00,20112012,Undetermined,Unknown,,,234.844054005,59.4505219203
197000,2012/08/01 00:00:00+00,2012/08/01 00:00:00+00,AR080H,0.03137156,Bushfire,2012/08/01 00:00:00+00,20122013,Undetermined,Unknown,,,313.71561326,62.8076908483
196916,2012/08/06 00:00:00+00,2012/08/08 00:00:00+00,Olding Road 3,0.08325398,Bushfire,2012/08/06 00:00:00+00,20122013,Accidental,Planned burn re-ignition,,,832.53984857,125.605102077
199457,2012/11/06 00:00:00+00,2012/11/12 00:00:00+00,Parramores Creek,1.00109173,Bushfire,2012/11/06 00:00:00+00,20122013,Undetermined,Undetermined cause,,,10010.9172921,354.918832132
199924,2012/11/22 00:00:00+00,2012/11/22 00:00:00+00,Lake Paloona Road,0.28892871,Bushfire,2012/11/22 00:00:00+00,20122013,Undetermined,Unknown,,,2889.28709956,309.580440982
200820,2012/11/26 00:00:00+00,2012/11/26 00:00:00+00,Huon Link,0.22743049,Bushfire,2012/11/26 00:00:00+00,20122013,Undetermined,Unknown,,,2274.30493662,264.51467499
231,1998/04/07 00:00:00+00,1998/04/08 00:00:00+00,Duckhole Lagoon,0.12561079,Bushfire,1998/04/07 00:00:00+00,19971998,Accidental,Escape,,,1256.10789143,125.661331081
206,1998/12/03 00:00:00+00,1998/12/05 00:00:00+00,Bradys 46D,0.06254516,Bushfire,1998/12/03 00:00:00+00,19981999,Undetermined,Unknown,,,625.451644295,125.591883523
208,1998/12/10 00:00:00+00,1998/12/12 00:00:00+00,Wentworth 30,0.12502177,Bushfire,1998/12/10 00:00:00+00,19981999,Undetermined,Other,,,1250.21772844,125.487359932
203,1983/12/20 00:00:00+00,1983/12/27 00:00:00+00,wielangta1,1873.20504607,Bushfire,1983/12/20 00:00:00+00,19831984,Accidental,Escape,,,18732050.4607,20897.5497376
223,1984/02/11 00:00:00+00,1984/02/12 00:00:00+00,simpsonsck3,0.98461176,Bushfire,1984/02/11 00:00:00+00,19831984,Undetermined,Unknown,,,9846.11760296,369.676198465
221,1984/02/11 00:00:00+00,1984/02/22 00:00:00+00,duckcreek1,0.7842029,Bushfire,1984/02/11 00:00:00+00,19831984,Deliberate,Arson,,,7842.02904799,324.601566855
229,1984/03/22 00:00:00+00,1984/03/23 00:00:00+00,lakegordon1,2.9995962,Bushfire,1984/03/22 00:00:00+00,19831984,Accidental,Escape,,,29995.9619686,633.6728531
305,1987/01/25 00:00:00+00,1987/01/27 00:00:00+00,Snow Hill2,0.84926123,Bushfire,1987/01/25 00:00:00+00,19861987,Accidental,Escape,,,8492.61226327,329.948536886
200,1987/04/27 00:00:00+00,1987/04/30 00:00:00+00,Tea Tree Rivulet1,167.3413198,Bushfire,1987/04/27 00:00:00+00,19861987,Accidental,Escape,,,1673413.19802,6968.19025719
303,1987/11/03 00:00:00+00,1987/11/03 00:00:00+00,The Roundhead1,0.99284882,Bushfire,1987/11/03 00:00:00+00,19871988,Accidental,Escape,,,9928.48815781,361.292265402
302,1988/01/06 00:00:00+00,1988/01/06 00:00:00+00,Lake Leake1,0.39874565,Bushfire,1988/01/06 00:00:00+00,19871988,Accidental,Escape,,,3987.4565236,233.192358398
215,1988/10/26 00:00:00+00,1988/10/26 00:00:00+00,Cone Hill1,0.0728229,Bushfire,1988/10/26 00:00:00+00,19881989,Accidental,Accident,,,728.22897137,98.1855983676
300,1988/01/28 00:00:00+00,1988/01/29 00:00:00+00,Wellwood Hill1,0.35646041,Bushfire,1988/01/28 00:00:00+00,19871988,Accidental,Accident,,,3564.60410623,218.317729144
209,1988/12/14 00:00:00+00,1988/12/15 00:00:00+00,Lyell Highway2,0.34842807,Bushfire,1988/12/14 00:00:00+00,19881989,Deliberate,Arson,,,3484.28067174,220.934974931
208,1988/12/14 00:00:00+00,1988/12/15 00:00:00+00,Derwent Bridge2,0.16598287,Bushfire,1988/12/14 00:00:00+00,19881989,Deliberate,Arson,,,1659.82868586,155.629385992
,2010/10/20 00:00:00+00,2010/10/21 00:00:00+00,FRBU APCA F18 Bottle Creek,313.71216238,Planned Burn,2010/10/20 00:00:00+00,20102011,Planned Burn,Planned burn,,,3137121.6238,23347.5646772
,2010/10/14 00:00:00+00,2010/10/21 00:00:00+00,FRBU Turners Plain,65.06350765,Planned Burn,2010/10/14 00:00:00+00,20102011,Planned Burn,Planned burn,,,650635.076529,7578.95910418
,2003/10/04 00:00:00+00,2003/10/04 00:00:00+00,FRBU Gibson Plain,247.22764128,Planned Burn,2003/10/04 00:00:00+00,20032004,Planned Burn,Planned burn,,,2472276.41283,13592.1123888
,2001/09/27 00:00:00+00,2001/09/27 00:00:00+00,FRBU Frankland Plain North,988.72966168,Planned Burn,2001/09/27 00:00:00+00,20012002,Planned Burn,Planned burn,,,9887296.61685,61062.0689268
,2006/09/26 00:00:00+00,2006/09/26 00:00:00+00,FRBU Gibson Plain,247.22764128,Planned Burn,2006/09/26 00:00:00+00,20062007,Planned Burn,Planned burn,,,2472276.41283,13592.1123888
,2001/09/27 00:00:00+00,2001/09/27 00:00:00+00,FRBU Meryanna Plain,202.83758218,Planned Burn,2001/09/27 00:00:00+00,20012002,Planned Burn,Planned burn,,,2028375.82185,26255.3833708
,2011/09/28 00:00:00+00,2011/09/29 00:00:00+00,CLARENCE FRB,49.65935054,Planned Burn,2011/09/28 00:00:00+00,20112012,Planned Burn,Planned burn,,,496593.505379,6207.38459231
,2013/11/26 00:00:00+00,2013/11/26 00:00:00+00,Forester  FMA,5.88968315,Planned Burn,2013/11/26 00:00:00+00,20132014,Planned Burn,Planned burn,,,58896.83148,922.012540173
,2013/05/09 00:00:00+00,2013/05/11 00:00:00+00,Forester  FMA,628.80765744,Planned Burn,2013/05/09 00:00:00+00,20122013,Planned Burn,Planned burn,,,6288076.57441,13588.4631416
200369,2012/12/01 00:00:00+00,2012/12/06 00:00:00+00,Terrys Hill Road,24.44249213,Bushfire,2012/12/01 00:00:00+00,20122013,Undetermined,Unknown,,,244424.921251,2036.96452233
200430,2012/12/02 00:00:00+00,2012/12/07 00:00:00+00,Forester Road,50.01027042,Bushfire,2012/12/02 00:00:00+00,20122013,Undetermined,Unknown,,,500102.704215,3278.08756397
200457,2012/12/02 00:00:00+00,2012/12/04 00:00:00+00,Mathinna Plains Rd,0.10817116,Bushfire,2012/12/02 00:00:00+00,20122013,Undetermined,Unknown,,,1081.71157055,134.437204374
200476,2012/12/03 00:00:00+00,2012/12/07 00:00:00+00,Maryvale Flats,7.33814428,Bushfire,2012/12/03 00:00:00+00,20122013,Accidental,Escape,,,73381.4427912,1083.4002233
200534,2012/12/05 00:00:00+00,2012/12/05 00:00:00+00,6524 Bridport Road,0.09555999,Bushfire,2012/12/05 00:00:00+00,20122013,Accidental,Planned burn re-ignition,,,955.599867,123.931341804
201409,2012/12/29 00:00:00+00,2013/01/07 00:00:00+00,Rossarden Link Road,3.90785131,Bushfire,2012/12/29 00:00:00+00,20122013,Undetermined,Unknown,,,39078.5131423,852.179806767
110380,2005/03/14 00:00:00+00,2005/03/16 00:00:00+00,RP012B (3),0.12502462,Bushfire,2005/03/14 00:00:00+00,20042005,Accidental,Wildfire re-ignition,,,1250.24616034,125.503239858
210,1988/12/14 00:00:00+00,1988/12/15 00:00:00+00,Lyell Highway3,0.39742865,Bushfire,1988/12/14 00:00:00+00,19881989,Deliberate,Arson,,,3974.28650784,235.123517516
205,1989/01/26 00:00:00+00,1989/01/26 00:00:00+00,Woodsdale1,0.15951991,Bushfire,1989/01/26 00:00:00+00,19881989,Undetermined,Unknown,,,1595.19910013,146.656549463
210,1990/01/07 00:00:00+00,1990/01/07 00:00:00+00,Arthur Highway1,0.26449612,Bushfire,1990/01/07 00:00:00+00,19891990,Deliberate,Arson,,,2644.96117126,187.481016842
212,1990/02/12 00:00:00+00,1990/02/14 00:00:00+00,Lake Gordon2,0.06250516,Bushfire,1990/02/12 00:00:00+00,19891990,Deliberate,Arson,,,625.05160897,91.1066897627
213,1990/02/14 00:00:00+00,1990/02/15 00:00:00+00,Middle Peak1,4.45682215,Bushfire,1990/02/14 00:00:00+00,19891990,Undetermined,Unknown,,,44568.2214606,832.751446598
216,1990/03/18 00:00:00+00,1990/03/22 00:00:00+00,Skeleton2,0.27551447,Bushfire,1990/03/18 00:00:00+00,19891990,Accidental,Escape,,,2755.14471057,195.554718197
218,1990/03/21 00:00:00+00,1990/03/27 00:00:00+00,Skeleton3,0.35029227,Bushfire,1990/03/21 00:00:00+00,19891990,Accidental,Escape,,,3502.92273319,243.046924851
217,1990/03/22 00:00:00+00,1990/03/24 00:00:00+00,Lake Echo Power1,0.42024345,Bushfire,1990/03/22 00:00:00+00,19891990,Accidental,Escape,,,4202.43448523,239.723260032
214,1990/10/28 00:00:00+00,1990/10/30 00:00:00+00,Coates Creek,2.69234203,Bushfire,1990/10/28 00:00:00+00,19901991,Deliberate,Arson,,,26923.4203361,1241.47124805
200,1982/11/02 00:00:00+00,1982/11/04 00:00:00+00,levendale1,45.55344808,Bushfire,1982/11/02 00:00:00+00,19821983,Accidental,Escape,,,455534.480758,3345.45617981
211,1998/12/25 00:00:00+00,1999/01/06 00:00:00+00,BD 042,91.29256663,Bushfire,1998/12/25 00:00:00+00,19981999,Deliberate,Arson,,,912925.666333,4239.32890124
212,1998/12/26 00:00:00+00,1998/12/30 00:00:00+00,BD 046A,18.33966982,Bushfire,1998/12/26 00:00:00+00,19981999,Deliberate,Arson,,,183396.698221,1701.73093848
216,1999/01/31 00:00:00+00,1999/01/31 00:00:00+00,Sawfords Hill,0.1252717,Bushfire,1999/01/31 00:00:00+00,19981999,Deliberate,Arson,,,1252.71697775,125.612037072
217,1999/02/01 00:00:00+00,1999/02/02 00:00:00+00,"B Station ""2""",0.53705367,Bushfire,1999/02/01 00:00:00+00,19981999,Deliberate,Arson,,,5370.53665782,273.968677286
,2014/10/03 00:00:00+00,2014/10/04 00:00:00+00,Upper Mersey  FMA,400.03484472,Planned Burn,2014/10/03 00:00:00+00,20142015,Planned Burn,Planned burn,,,4000348.44716,9121.71222098
,2014/05/13 00:00:00+00,2014/05/13 00:00:00+00,021 Strathblane Plain,407.05873984,Planned Burn,2014/05/13 00:00:00+00,20132014,Planned Burn,Planned burn,,,4070587.39838,15438.9299604
,2014/05/08 00:00:00+00,2014/05/09 00:00:00+00,FRBU Salmon River Plain,1160.85316093,Planned Burn,2014/05/08 00:00:00+00,20132014,Planned Burn,Planned burn,,,11608531.6093,21601.3254234
,2014/05/13 00:00:00+00,2014/05/13 00:00:00+00,030 Pepers Plain,92.92863522,Planned Burn,2014/05/13 00:00:00+00,20132014,Planned Burn,Planned burn,,,929286.352201,5697.77056377
,2014/09/15 00:00:00+00,2014/09/16 00:00:00+00,Tyne  FMA,14.4295593,Planned Burn,2014/09/15 00:00:00+00,20142015,Planned Burn,Planned burn,,,144295.59297,2996.66191946
214,2000/01/30 00:00:00+00,2000/01/31 00:00:00+00,Rapleys Rd Fire,0.19001109,Bushfire,2000/01/30 00:00:00+00,19992000,Deliberate,Arson,,,1900.11092148,154.575786426
215,2000/02/02 00:00:00+00,2000/02/02 00:00:00+00,Pat Wilson Straight,0.08204559,Bushfire,2000/02/02 00:00:00+00,19992000,Deliberate,Arson,,,820.455919985,101.557241258
217,2000/02/15 00:00:00+00,2000/02/16 00:00:00+00,Tyenna 40,0.12492924,Bushfire,2000/02/15 00:00:00+00,19992000,Undetermined,Other,,,1249.29236297,125.45568993
200,1984/10/09 00:00:00+00,1984/10/10 00:00:00+00,Dunrobin Plantation1,5.59559834,Bushfire,1984/10/09 00:00:00+00,19841985,Accidental,Escape,,,55955.983362,1291.2392286
200,1986/03/07 00:00:00+00,1986/03/10 00:00:00+00,Wings1,18.08993809,Bushfire,1986/03/07 00:00:00+00,19851986,Accidental,Escape,,,180899.380865,3199.27565586
216,1988/01/07 00:00:00+00,1988/01/10 00:00:00+00,New Country Marsh1,903.45800129,Bushfire,1988/01/07 00:00:00+00,19871988,Accidental,Escape,,,9034580.01289,35881.0010466
212,1990/11/07 00:00:00+00,1990/11/08 00:00:00+00,Black Bobs Quarry,0.5942789,Bushfire,1990/11/07 00:00:00+00,19901991,Deliberate,Arson,,,5942.78895573,281.452981285
201,1991/02/24 00:00:00+00,1991/02/24 00:00:00+00,Abel Park,333.74208529,Bushfire,1991/02/24 00:00:00+00,19901991,Accidental,Escape,,,3337420.85291,8889.08676396
203,1991/02/25 00:00:00+00,1991/02/28 00:00:00+00,Off Pearces Road,0.79978779,Bushfire,1991/02/25 00:00:00+00,19901991,Deliberate,Arson,,,7997.87787538,331.304072739
205,1992/03/06 00:00:00+00,1992/03/07 00:00:00+00,Derwent Bridge,0.21999912,Bushfire,1992/03/06 00:00:00+00,19911992,Undetermined,Unknown,,,2199.99122329,178.216374757
205,1992/10/15 00:00:00+00,1992/10/15 00:00:00+00,Pyros Patch,0.12561537,Bushfire,1992/10/15 00:00:00+00,19921993,Deliberate,Arson,,,1256.15370139,125.667546066
101,1994/03/27 00:00:00+00,1994/03/31 00:00:00+00,Newhaven Track1,24.81945345,Bushfire,1994/03/27 00:00:00+00,19931994,Deliberate,Arson,,,248194.5345,2285.03196308
205,1999/11/04 00:00:00+00,1999/11/11 00:00:00+00,14 Mile Rd Heaps,0.52303242,Bushfire,1999/11/04 00:00:00+00,19992000,Deliberate,Arson,,,5230.32416794,256.413938036
,2005/09/26 00:00:00+00,2005/09/26 00:00:00+00,FRBU Blackwater Spur 6b & c,143.26524405,Planned Burn,2005/09/26 00:00:00+00,20052006,Planned Burn,Planned burn,,,1432652.44046,15380.9051787
,2008/10/14 00:00:00+00,2008/11/10 00:00:00+00,Black Jack Hill FR,667.20322836,Planned Burn,2008/10/14 00:00:00+00,20082009,Planned Burn,Planned burn,,,6672032.28355,11878.984845
,2012/10/18 00:00:00+00,2012/10/22 00:00:00+00,Scamander  FMA,501.40206256,Planned Burn,2012/10/18 00:00:00+00,20122013,Planned Burn,Planned burn,,,5014020.62556,12634.0889461
,2010/09/21 00:00:00+00,2010/09/24 00:00:00+00,Forester  FMA,75.98730397,Planned Burn,2010/09/21 00:00:00+00,20102011,Planned Burn,Planned burn,,,759873.039678,5844.59060167
,2010/04/19 00:00:00+00,2010/04/19 00:00:00+00,CLARENCE FRB,302.29176545,Planned Burn,2010/04/19 00:00:00+00,20092010,Planned Burn,Planned burn,,,3022917.65447,8696.64990995
,2014/05/08 00:00:00+00,2014/05/09 00:00:00+00,FRBU Gibson Plain,247.22764128,Planned Burn,2014/05/08 00:00:00+00,20132014,Planned Burn,Planned burn,,,2472276.41283,13592.1123888
10,2002/11/02 00:00:00+00,2003/06/11 00:00:00+00,Baker Tier Gravel Pi,0.09947896,Bushfire,2002/11/02 00:00:00+00,20022003,Accidental,Escape,,,994.789597815,111.949655699
11,2002/11/10 00:00:00+00,2003/06/11 00:00:00+00,Banca Rd,0.49736421,Bushfire,2002/11/10 00:00:00+00,20022003,Deliberate,Arson,,,4973.64205267,250.31933818
17,2002/11/29 00:00:00+00,2002/11/30 00:00:00+00,MN021D Otway Creek,0.19896191,Bushfire,2002/11/29 00:00:00+00,20022003,Natural,Lightning,,,1989.61912729,158.3223088
207,2002/12/18 00:00:00+00,2002/12/20 00:00:00+00,Father of Marshers,0.19541695,Bushfire,2002/12/18 00:00:00+00,20022003,Undetermined,Other,,,1954.16945739,156.905650629
20,2002/12/19 00:00:00+00,2003/06/11 00:00:00+00,3 Notch Track,0.10282855,Bushfire,2002/12/19 00:00:00+00,20022003,Undetermined,Other,,,1028.28546478,127.926894346
602,2002/12/24 00:00:00+00,2003/01/02 00:00:00+00,Dial Road,0.49540648,Bushfire,2002/12/24 00:00:00+00,20022003,Deliberate,Arson,,,4954.06477893,342.110275164
208,2003/01/05 00:00:00+00,2003/01/07 00:00:00+00,L Road Juntion,2.30961496,Bushfire,2003/01/05 00:00:00+00,20022003,Deliberate,Arson,,,23096.1495505,694.0298181
209,2003/01/05 00:00:00+00,2003/01/07 00:00:00+00,Stringy Bark Creek,17.00690754,Bushfire,2003/01/05 00:00:00+00,20022003,Deliberate,Arson,,,170069.075442,1657.41833058
210,2003/01/13 00:00:00+00,2003/01/15 00:00:00+00,FO 11 Logheaps,0.42998332,Bushfire,2003/01/13 00:00:00+00,20022003,Undetermined,Other,,,4299.83319199,291.993493987
,2004/10/29 00:00:00+00,2004/10/29 00:00:00+00,FRBU Heemskirk,462.3703701,Planned Burn,2004/10/29 00:00:00+00,20042005,Planned Burn,Planned burn,,,4623703.70097,19110.8196912
,2005/08/26 00:00:00+00,2005/08/29 00:00:00+00,TOMAHAWK Fires,38.30602265,Planned Burn,2005/08/26 00:00:00+00,20052006,Planned Burn,Planned burn,,,383060.226494,5009.17193573
,2001/09/27 00:00:00+00,2001/09/27 00:00:00+00,FRBU Dempster Plains South,2217.09611377,Planned Burn,2001/09/27 00:00:00+00,20012002,Planned Burn,Planned burn,,,22170961.1377,36353.2822718
,2005/09/26 00:00:00+00,2005/09/26 00:00:00+00,FRBU Frankland Plain South,194.32065176,Planned Burn,2005/09/26 00:00:00+00,20052006,Planned Burn,Planned burn,,,1943206.5176,16230.1349652
,2011/10/04 00:00:00+00,2011/10/06 00:00:00+00,Navarre FRB,195.94576306,Planned Burn,2011/10/04 00:00:00+00,20112012,Planned Burn,Planned burn,,,1959457.63056,23633.885412
,2012/10/30 00:00:00+00,2012/10/31 00:00:00+00,FRBU Netherby Plain,29.83291748,Planned Burn,2012/10/30 00:00:00+00,20122013,Planned Burn,Planned burn,,,298329.174807,5781.66163555
,2014/10/10 00:00:00+00,2014/10/11 00:00:00+00,Victoria  FMA,53.87775892,Planned Burn,2014/10/10 00:00:00+00,20142015,Planned Burn,Planned burn,,,538777.589208,4933.00625462
125686,2006/09/06 00:00:00+00,2006/09/08 00:00:00+00,Native Plains Rd Pine Heaps,0.03359341,Bushfire,2006/09/06 00:00:00+00,20062007,Deliberate,Arson,,,335.934059685,64.9740680599
126465,2006/10/03 00:00:00+00,2006/10/06 00:00:00+00,Tasman Hwy Branxholm,0.22454903,Bushfire,2006/10/03 00:00:00+00,20062007,Accidental,Escape,,,2245.49033564,210.396782421
127269,2006/10/23 00:00:00+00,2006/10/23 00:00:00+00,Sandy Corner,0.10010628,Bushfire,2006/10/23 00:00:00+00,20062007,Deliberate,Arson,,,1001.06277151,127
127519,2006/10/31 00:00:00+00,2006/10/31 00:00:00+00,Dogs Head 1,0.11760644,Bushfire,2006/10/31 00:00:00+00,20062007,Deliberate,Arson,,,1176.06445,137.5828
127942,2006/11/13 00:00:00+00,2006/11/24 00:00:00+00,Liffey Road,0.28892858,Bushfire,2006/11/13 00:00:00+00,20062007,Accidental,Accident,,,2889.28583383,272.910884276
128584,2006/12/05 00:00:00+00,2006/12/06 00:00:00+00,Bridle Track Road,0.10080625,Bushfire,2006/12/05 00:00:00+00,20062007,Accidental,Accident,,,1008.0625,127
131243,2007/02/05 00:00:00+00,2007/02/09 00:00:00+00,Notley Gorge Road,6.69028732,Bushfire,2007/02/05 00:00:00+00,20062007,Deliberate,Arson,,,66902.8732295,1409.856548
133613,2007/04/15 00:00:00+00,2007/04/15 00:00:00+00,Branchs Creek Plantation,0.04840888,Bushfire,2007/04/15 00:00:00+00,20062007,Deliberate,Arson,,,484.08880404,90.8942
139110,2007/10/20 00:00:00+00,2007/10/20 00:00:00+00,Long Hill,2.5386532,Bushfire,2007/10/20 00:00:00+00,20072008,Deliberate,Arson,,,25386.531983,1465.71364329
140140,2007/11/19 00:00:00+00,2007/11/23 00:00:00+00,Excalibur Road,0.06733535,Bushfire,2007/11/19 00:00:00+00,20072008,Deliberate,Arson,,,673.35349911,96.1312660127
140362,2007/11/24 00:00:00+00,2007/11/26 00:00:00+00,Tyne Rd,0.15536896,Bushfire,2007/11/24 00:00:00+00,20072008,Deliberate,Arson,,,1553.68955417,201.593406265
140661,2007/12/01 00:00:00+00,2007/12/01 00:00:00+00,Davenports Flat,0.14,Bushfire,2007/12/01 00:00:00+00,20072008,Deliberate,Arson,,,1400,199.062429597
141898,2008/01/04 00:00:00+00,2008/01/08 00:00:00+00,Gunns Rd,0.4690981,Bushfire,2008/01/04 00:00:00+00,20072008,Deliberate,Arson,,,4690.98097256,279.14048867
,2005/11/01 00:00:00+00,2005/11/15 00:00:00+00,FRBU Cradle Mtn Rd Plain East,44.2205254,Planned Burn,2005/11/01 00:00:00+00,20052006,Planned Burn,Planned burn,,,442205.253985,6168.45611471
,2009/10/09 00:00:00+00,2009/10/10 00:00:00+00,FRBU BF009E,38.67073739,Planned Burn,2009/10/09 00:00:00+00,20092010,Planned Burn,Planned burn,,,386707.373881,7897.49833578
213299,2014/01/18 00:00:00+00,2014/02/05 00:00:00+00,Three Notch Road,81.81899511,Bushfire,2014/01/18 00:00:00+00,20132014,Natural,Lightning,,,818189.951078,6195.53312177
214151,2014/02/07 00:00:00+00,2014/02/14 00:00:00+00,Buckland Road,0.14336853,Bushfire,2014/02/07 00:00:00+00,20132014,Natural,Lightning,,,1433.68529156,143.42617229
214568,2014/02/16 00:00:00+00,2014/03/31 00:00:00+00,Rabalga Track,0.12000019,Bushfire,2014/02/16 00:00:00+00,20132014,Natural,Lightning,,,1200.00190465,124.233240245
214866,2014/02/25 00:00:00+00,2014/02/28 00:00:00+00,"East Diddeleum Rd, South Springfield",0.04039688,Bushfire,2014/02/25 00:00:00+00,20132014,Natural,Lightning,,,403.968821145,80.1937593361
214901,2014/02/26 00:00:00+00,2014/02/26 00:00:00+00,Masons Road,0.12000026,Bushfire,2014/02/26 00:00:00+00,20132014,Undetermined,Other,,,1200.00263668,124.233278142
214997,2014/02/28 00:00:00+00,2014/03/03 00:00:00+00,"Excalibur Road, Underwood",0.21588449,Bushfire,2014/02/28 00:00:00+00,20132014,Undetermined,Unknown,,,2158.84486194,193.093786389
215168,2014/03/05 00:00:00+00,2014/03/31 00:00:00+00,Arthur River,0.11998499,Bushfire,2014/03/05 00:00:00+00,20132014,Natural,Lightning,,,1199.84987839,124.225383352
215177,2014/03/05 00:00:00+00,2014/03/31 00:00:00+00,Rabalge Road,0.12000019,Bushfire,2014/03/05 00:00:00+00,20132014,Natural,Lightning,,,1200.00190465,124.233240245
